id,formula,nsites,spg,e_form,e_above_hull,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm2000007818,Pd3S4,7,1,-0.41621864000000003,0.27568656,0.2841,0.6331,1.3091552,0.4592776298522949
agm2000007820,Ag2S,3,25,-0.059342574,0.2079623,0.8707,1.3267,-0.0093635,2.028472423553467
agm2000007821,Ag2S,3,1,0.34480637000000003,0.6121113,0.0,0.0784,1.0049986,0.010200023651123047
agm2000007824,Ag2S,6,51,-0.21465127,0.052653596000000004,1.7274,1.7274,0.0,1.3193306922912598
agm2000007825,AgS,4,123,-0.05071334,0.2851479,0.0,0.015600000000000001,6.519399,0.12011957168579102
agm2000007826,AgS,4,25,0.101609826,0.4374711,0.0,0.066,3.1762543,0.06692123413085938
agm2000007835,BaS,2,47,-1.0971644,1.3157052,1.311,1.3111,-0.0014372,4.24796199798584
agm2000007836,BaS,4,123,-1.9675037,0.44536585,2.1823,2.1823,0.0,3.712972402572632
agm2000007837,BaS,4,51,-0.8256878,1.5871817,0.27990000000000004,0.6261,1.1957716999999999,0.029728412628173828
agm2000007838,BaS,4,51,-2.024822,0.38804737,2.0388,2.0388,0.0,3.229069471359253
agm2000007839,BaS,6,3,-1.9290268,0.48384269999999996,2.3534,2.4159,0.0,3.85058331489563
agm2000007840,BaS,6,3,-1.8352468,0.57762265,2.1529,2.1529,0.0,3.8013813495635986
agm2000007841,CaS,2,47,-1.1325115000000001,1.3538998,2.4077,2.4077,0.0,5.5648908615112305
agm2000007843,CaS,4,123,-1.1677397,1.3186717,0.0,0.0,3.1109593,2.5480618476867676
agm2000007844,CaS,4,123,-2.0351188,0.45129263000000003,2.6924,2.6924,0.0,5.283007621765137
agm2000007845,CaS,4,51,-2.060318,0.42609346000000003,2.3313,2.3313,0.0,4.5370378494262695
agm2000007846,CaS,6,3,-1.8421685,0.644243,2.4287,2.5000999999999998,0.0,4.9329729080200195
agm2000007847,CaS,6,123,-2.347121,0.13929048,2.4805,2.4805,0.0,5.36653470993042
agm2000007848,CaS,6,6,-1.9839023,0.502509,2.5658000000000003,2.5658000000000003,0.0,4.538527965545654
agm2000007849,CdS,2,47,-0.04414451,0.92755103,0.0,0.3034,0.18778238,0.0031766891479492188
agm2000007850,CdS,2,123,-0.5473572,0.42433834000000004,0.0,0.5526,0.5417636,0.023172855377197266
agm2000007853,CdS,4,51,-0.6178006500000001,0.35389492,1.7785000000000002,1.7785000000000002,0.0,4.3293538093566895
agm2000007854,CdS,4,10,-0.5622079999999999,0.40948755000000003,1.3557000000000001,1.3557000000000001,-0.00014089999999999998,2.8520822525024414
agm2000007855,CdS,6,3,-0.1822116,0.78948396,0.23120000000000002,0.23120000000000002,0.128052,0.6649835109710693
agm2000007856,CdS,6,25,-0.12319659999999999,0.84849894,0.0,0.0047,2.5156412,0.1776270866394043
agm2000007857,CdS,8,67,-0.4038054,0.5678901,1.1013,1.1013,-0.0031969999999999998,1.9964978694915771
agm2000007858,CoS,2,47,0.24880736,1.0485125,0.0,0.0335,2.9835346,0.004846096038818359
agm2000007859,CoS,2,123,-0.017634379000000002,0.7820707,0.0,0.0,1.9349422,0.027309894561767578
agm2000007862,CoS,4,25,0.24791653,1.0476216,0.0,0.014,5.0838366,0.019810199737548828
agm2000007863,CoS,4,123,-0.5547479,0.24495721,0.0,0.0444,3.6989298,0.006627082824707031
agm2000007864,CoS,6,3,-0.015293854,0.78441125,0.0,0.0149,7.239468,0.002933025360107422
agm2000007865,CoS,6,156,-0.64456105,0.15514405,0.0,0.0,6.1612864,0.005453586578369141
agm2000007866,CoS,8,6,-0.42024726,0.37945786000000004,0.0,0.0019,5.5889754,0.0002269744873046875
agm2000007867,CrS,2,47,0.16699868,1.0770118,0.0,0.010700000000000001,0.7831718,0.003114938735961914
agm2000007869,CrS,4,51,-0.57374996,0.33626318,0.0,0.0806,1.168171,0.0010921955108642578
agm2000007870,CrS,4,123,-0.75722724,0.15278588,0.0,0.0013000000000000002,1.800425,0.0018253326416015625
agm2000007871,CrS,6,25,-0.49187142,0.41814172,0.0,0.0268,5.262175,0.004602909088134766
agm2000007872,CrS,6,47,-0.53063226,0.37938089999999997,0.0,0.0058000000000000005,2.7993,0.001844167709350586
agm2000007873,CrS,8,3,-0.28420237,0.62581074,0.0,0.049800000000000004,1.4648271,0.0163724422454834
agm2000007874,Cs2S,3,25,-0.8388480500000001,0.39437762,0.48750000000000004,0.48750000000000004,0.12133719999999999,4.247712135314941
agm2000007875,Cs2S,3,10,-0.9088997,0.32432595000000003,1.3155000000000001,1.5005000000000002,-0.0008941,5.079345703125
agm2000007877,Cu2S,3,25,-0.10826683000000001,0.26822245,0.6283000000000001,0.6283000000000001,-0.0305024,0.07756924629211426
agm2000007878,Cu2S,3,123,0.44261873,0.819108,0.0,0.009000000000000001,1.0760359,0.0019292831420898438
agm2000007881,Cu2S,6,51,-0.12160798,0.25488132,1.0065,1.1018,-0.0103404,0.20028018951416016
agm2000007882,CuS,2,47,-0.004604782,0.5253485,0.0,0.0,1.0955015,0.0027320384979248047
agm2000007883,CuS,2,123,-0.21237947000000001,0.31757379999999996,0.0,0.0001,2.2521267,0.011015176773071289
agm2000007886,CuS,4,123,-0.36695185,0.1630014,0.0,0.0004,1.2834628000000001,0.01722550392150879
agm2000007887,CuS,4,10,-0.15219976,0.37775349999999996,0.9973000000000001,1.111,-0.028269899999999997,0.20467019081115723
agm2000007888,CuS,6,25,-0.23090209,0.29905117000000003,0.0,0.0,5.794592,0.015065431594848633
agm2000007889,CuS,6,25,-0.29730788,0.23264536,0.0,0.0,3.366526,0.019554615020751953
agm2000007890,CuS,6,25,-0.27746496,0.2524883,0.0,0.0,4.0298595,0.004745006561279297
agm2000007891,CuS,8,5,-0.34873226,0.181221,0.0,0.0424,3.0891767,0.035253047943115234
agm2000007892,FeS,2,47,0.2889391,1.1358677,0.0,0.0177,1.9607211,0.025536537170410156
agm2000007895,FeS,4,51,-0.18004069,0.6668879999999999,0.0,0.0017000000000000001,5.263559,0.011083126068115234
agm2000007896,FeS,4,25,0.19495116,1.0418798,0.0,0.0061,3.0346472,0.01739501953125
agm2000007897,FeS,4,156,-0.56651783,0.28041086,0.0,0.07,3.308557,0.0039577484130859375
agm2000007898,FeS,6,3,-0.4012494,0.44567928,0.0,0.0557,4.512811,0.0022153854370117188
agm2000007899,FeS,8,6,-0.37685505,0.47007364,0.0,0.0398,6.4497743,0.004863739013671875
agm2000007911,In2S,3,47,0.053438738000000006,0.6229821999999999,0.0,0.1695,1.4997734,0.03665494918823242
agm2000007913,In2S,3,123,-0.3630084,0.20653504,1.1159,1.1172,-0.0019925,0.9153642654418945
agm2000007914,In2S,6,25,-0.30948576,0.2600577,0.0,0.2938,1.5630565,0.0027649402618408203
agm2000007915,InS,2,47,-0.09169187000000001,0.7626233,0.0,0.0,1.4296739,0.3470470905303955
agm2000007917,InS,4,123,-0.50983363,0.34448153,0.0,0.0656,2.1804633,0.0019485950469970703
agm2000007919,InS,4,10,-0.38358474000000004,0.47073045,1.1165,1.5763,-0.0034858,1.9503324031829834
agm2000007920,InS,6,10,-0.47730239999999996,0.3770128,0.0,0.0926,3.1931295,0.007007598876953125
agm2000007921,InS,6,6,-0.65184313,0.20247206,0.0,0.0,0.81373936,0.006659507751464844
agm2000007922,InS,8,25,-0.5738182,0.28049698,0.8798,1.0234,-0.034808,0.929126501083374
agm2000007923,K2S,3,123,-0.8797492,0.40523884,1.2969,1.2969,-0.0037575,5.273811340332031
agm2000007925,K2S,3,164,-1.1421651,0.14282288,1.7022,1.7747000000000002,0.0,4.6663713455200195
agm2000007926,K2S,6,123,-0.8797254,0.40526262,1.2963,1.2963,-0.00709275,5.271478176116943
agm2000007927,MnS,2,47,0.039458696,0.9261635500000001,0.46630000000000005,0.8071,-0.0577411,0.000209808349609375
agm2000007928,MnS,4,123,-0.53998125,0.34672362,0.0,0.0034000000000000002,2.2019677,0.017225265502929688
agm2000007929,MnS,4,123,-0.68957704,0.1971278,0.0,0.0033,1.7373241,0.010003089904785156
agm2000007930,MnS,6,47,-0.5537253999999999,0.33297944,0.0,0.0091,4.1235867,0.0013394355773925781
agm2000007931,MnS,6,25,-0.5147662,0.37193862,0.0,0.0034000000000000002,3.534764,0.009157180786132812
agm2000007932,MnS,6,25,-0.6097176,0.27698722,0.0,0.0109,3.3820958,0.00734710693359375
agm2000007933,NbS,2,47,0.49523404,1.8122797,0.0,0.0,2.5502415,0.030191898345947266
agm2000007936,NbS,4,51,-0.20169699,1.1153487,0.0,0.0162,3.5797095,0.005290508270263672
agm2000007937,NbS,6,25,-0.841,0.47604559999999996,0.0,0.0,2.4915774,0.006680011749267578
agm2000007938,NbS,6,47,-0.7884529,0.52859277,0.0,0.0,2.01539,0.005053997039794922
agm2000007939,NbS,6,123,-0.94036186,0.37668379999999996,0.0,0.0,3.9818697,0.005155086517333984
agm2000007940,NbS,6,3,-0.44443548,0.87261015,0.0,0.0,1.7981495,0.006175994873046875
agm2000007941,NiS,2,47,0.05225574,0.7714054,0.0,0.0229,2.9903677,0.005657672882080078
agm2000007942,NiS,2,123,-0.20896964,0.5101800000000001,0.0,0.0159,2.048047,0.03755760192871094
agm2000007945,NiS,4,51,-0.29961467,0.41953498,0.0,0.0067,4.264097,0.010100364685058594
agm2000007946,NiS,4,47,-0.20984027,0.50930935,0.0,0.0044,4.6757965,0.0004425048828125
agm2000007947,NiS,4,10,-0.019368056,0.6997816,0.0,0.0746,3.543496,0.03429889678955078
agm2000007948,NiS,6,25,-0.13140991,0.5877397,0.0,0.0061,4.2937427,0.008884906768798828
agm2000007949,NiS,6,10,-0.43458432,0.28456533,0.0,0.0033,5.5808187,0.0009794235229492188
agm2000007950,NiS,8,6,-0.44160345,0.27754619999999997,0.0,0.083,7.270374,0.009766101837158203
agm2000007962,PdS,4,51,-0.26709008,0.41270787000000003,0.0,0.018600000000000002,4.894541,0.25057411193847656
agm2000007963,PdS,4,51,-0.15754472,0.5222532,0.0,0.1044,3.9413655,0.001470804214477539
agm2000007964,PdS,6,8,-0.429695,0.25010294,0.0,0.33230000000000004,2.7029748,0.09984207153320312
agm2000007976,Rb2S,3,123,-0.8251856,0.3993481,0.9093,0.9093,-0.0830804,4.579343318939209
agm2000007977,Rb2S,3,123,-0.9718879500000001,0.2526458,0.19290000000000002,0.19290000000000002,1.0770088,0.13744306564331055
agm2000007979,Rb2S,3,47,-0.8217148999999999,0.40281886,1.3393,1.3884,-0.0025677,4.86745548248291
agm2000007980,SnS,2,47,0.027807819,0.8057274999999999,0.0,0.0008,1.5088104,0.0037126541137695312
agm2000007981,SnS,4,51,-0.008377556000000001,0.7695421,0.0,0.0392,1.6963989,0.014104843139648438
agm2000007982,SnS,4,25,-0.46253315,0.31538649999999996,1.0205,1.0205,-0.0092184,2.471682548522949
agm2000007983,SnS,8,1,-0.5344074999999999,0.24351217,0.0,0.2927,1.7093862,0.0626368522644043
agm2000007984,SnS,4,10,-0.23262012,0.54529953,0.0,0.48610000000000003,2.2387006,0.0999751091003418
agm2000007985,SrS,2,47,-1.1012883,1.3821139,1.9022000000000001,1.9025,0.0,4.5799150466918945
agm2000007987,SrS,4,123,-2.0193133,0.46408907,2.4331,2.4331,0.0,4.264230251312256
agm2000007988,SrS,4,123,-1.2454093,1.2379931,0.0,0.0,3.1874435,2.8451662063598633
agm2000007991,SrS,6,47,-2.0544395,0.42896283,1.9175,1.9175,0.0,4.029121398925781
agm2000007992,SrS,8,65,-2.1532195,0.33018282,2.7405,2.7405,0.0,4.19381046295166
agm2000008005,VS,2,47,0.23374973000000002,1.5264636,0.0,0.0164,2.2844849,0.0012540817260742188
agm2000008006,VS,4,25,0.036612015000000005,1.3293259,0.0,0.022600000000000002,3.5033792999999998,0.00027370452880859375
agm2000008008,VS,6,47,-0.8493695,0.44334435,0.0,0.0051,2.286167,0.0038709640502929688
agm2000008009,VS,6,25,-0.40370494,0.88900894,0.0,0.0011,4.713049,0.0012373924255371094
agm2000008010,VS,8,17,-0.5535342,0.73917973,0.0,0.0346,6.4547935,0.0005397796630859375
agm2000008011,VS,6,10,-0.7317258,0.5609880700000001,0.0,0.0076,4.405795,0.0010437965393066406
agm2000008012,VS,6,25,-1.1110945,0.18161945000000002,0.0,0.007500000000000001,5.0204115,0.0009102821350097656
agm2000008013,VS,4,123,-0.917349,0.37536493,0.0,0.0614,3.2265522,0.00016260147094726562
agm2000008014,ZnS,2,47,-0.22441643,0.9149921,1.3566,2.2859,-0.0003008,3.7748589515686035
agm2000008015,ZnS,2,123,-0.5752136,0.5641948999999999,0.0,0.159,0.42032284000000003,0.21520566940307617
agm2000008016,ZnS,4,25,-0.07721552,1.062193,0.33490000000000003,0.5700000000000001,0.58891886,1.2539763450622559
agm2000008019,ZnS,6,25,-0.9435167999999999,0.19589175,2.438,2.438,0.0,3.838113784790039
agm2000008021,ZnS,8,14,-0.8695171500000001,0.26989138,2.785,2.785,0.0,4.298968315124512
agm2000008023,ZnS,6,1,-0.84349155,0.29591697,2.2596,2.2596,0.0,3.481560707092285
agm2000008024,ZnS,4,31,-0.94128925,0.19811928,2.7409,2.7409,0.0,4.743658542633057
agm2000008066,La2Te3,5,123,-1.1075733,0.5065356999999999,0.0,0.0027,4.9631014,0.6446781158447266
agm2000008067,La2Te3,5,25,-1.1696372,0.44447172,1.0839,1.0989,-0.023483499999999997,1.9686508178710938
agm2000008090,BaTe,2,47,-0.54454726,1.24684,1.4888,1.4901,-0.000164,3.2124929428100586
agm2000008093,BaTe,4,123,-0.83276206,0.95862514,0.0,0.0193,3.455156,1.257965087890625
agm2000008094,BaTe,6,123,-1.3638379999999999,0.42754924,1.7601,1.7601,0.0,3.003788709640503
agm2000008095,Cs2Te,3,123,-0.6490659999999999,0.3878082,0.867,0.867,-0.093696,3.411135673522949
agm2000008096,Cs2Te,3,123,-0.84042287,0.19645129,0.5203,0.5203,-0.021490099999999998,0.03847169876098633
agm2000008097,Cs2Te,6,17,-0.796983,0.2398912,1.5256,1.5582,-0.0001704,3.6784934997558594
agm2000008128,Ti2Se3,5,25,-0.9291948,0.26025543,0.0,0.0108,2.442184,0.0436859130859375
agm2000008129,Ti2Se3,5,5,-0.8233516,0.3660986,0.0448,0.1005,2.2241583,0.33261775970458984
agm2000008130,Ti2Se3,5,47,-0.9698973,0.21955295,0.0,0.0063,3.0416136,0.004543304443359375
agm2000008131,Ti2Se3,5,123,-0.8807385600000001,0.30871165,0.0,0.0316,3.3904166,0.0009312629699707031
agm2000008132,Ti2Te3,5,47,-0.5283234,0.19561887,0.0,0.005,3.5742848,0.15611696243286133
agm2000008133,Ti2Te3,5,8,-0.3230754,0.40086684,0.0,0.1638,3.3742769,0.0040683746337890625
agm2000008134,Ti3As4,7,6,-0.25516778,0.54793334,0.0,0.020200000000000003,4.375999,0.049167633056640625
agm2000008135,TiAs,2,47,0.8146222,1.7388909,0.0,0.0014,2.9802003,0.0017266273498535156
agm2000008138,TiAs,4,129,-0.38559142,0.5386772,0.0,0.0,3.0810742,0.026231765747070312
agm2000008139,TiAs,4,123,0.023681825,0.9479504999999999,0.0,0.0023,5.168631,0.005890846252441406
agm2000008140,TiAs,6,8,-0.49692547000000004,0.4273432,0.0,0.0,5.93797,0.0062961578369140625
agm2000008141,TiAs,6,25,-0.26459235000000003,0.65967625,0.0,0.0033,3.442945,0.0017685890197753906
agm2000008142,TiAs,8,17,-0.11053291,0.8137357,0.0,0.0212,5.997717,0.006182670593261719
agm2000008143,TiBr3,4,47,-1.1275088,0.09682038400000001,0.0,0.007200000000000001,2.4827876,0.0042057037353515625
agm2000008145,TiBr3,4,25,-1.1281927,0.09613652,0.0,0.0041,2.671087,0.0012454986572265625
agm2000008146,TiBr4,5,25,-1.0744556,0.12431247000000001,1.7016,1.9805000000000001,0.0,3.27406644821167
agm2000008147,TiI3,4,3,-0.46351853,0.32048023000000003,0.9285,0.9307000000000001,-0.15097349999999998,1.9073486328125e-06
agm2000008148,TiI3,4,25,-0.6800014400000001,0.1039973,0.0,0.004,2.5972652,0.0733487606048584
agm2000008149,TiI3,4,47,-0.6722433999999999,0.11175533,0.0,0.0273,3.0527508,0.00856924057006836
agm2000008151,TiI4,5,25,-0.6100877,0.12553886,1.0922,1.2896,-0.0321968,2.5430002212524414
agm2000008152,TiSe2,3,25,-0.24940026,0.86781967,0.0,0.0257,2.879923,0.7849187850952148
agm2000008154,TiSe2,3,10,-0.7741249,0.343095,0.0,0.0031000000000000003,1.4121578,0.0011339187622070312
agm2000008155,TiSe2,6,17,-0.55543905,0.56178087,0.11570000000000001,0.128,1.4125456,0.9354052543640137
agm2000008156,TiSe2,6,6,-0.8718433,0.24537663,0.16920000000000002,0.2056,0.6343307,1.0248546600341797
agm2000008157,TiTe2,3,25,0.16457963,0.8610479,0.0,0.1145,1.1441846,0.043662071228027344
agm2000008158,TiTe2,3,123,0.10597251,0.8024408,0.0,0.0,1.6054325999999999,0.10182619094848633
agm2000008159,TiTe2,6,10,-0.3547431,0.3417252,0.0227,0.0954,0.995953,0.9508695602416992
agm2000008165,V2Se3,5,25,-0.5125775300000001,0.21781553,0.0,0.009300000000000001,3.8229670000000002,0.0074214935302734375
agm2000008166,V2Se3,5,3,-0.23200385,0.4983892,0.0,0.0229,2.9066155,0.008046627044677734
agm2000008167,V2Te3,5,47,0.39709625,0.7314261999999999,0.0,0.058600000000000006,4.5808396,0.005444049835205078
agm2000008168,V3As2,5,123,-0.29911783000000003,0.20075837,0.0,0.0,2.5628731,0.015666484832763672
agm2000008169,V3As2,5,12,-0.12884508,0.37103114,0.0,0.0,3.4873184999999998,0.0014715194702148438
agm2000008171,V3Te4,7,3,-0.06773687,0.2615703,0.0,0.11620000000000001,5.6306104999999995,0.004473209381103516
agm2000008172,V4As3,7,25,0.3531514,0.8621842,0.0,0.0082,4.9544500000000005,0.0055866241455078125
agm2000008173,VAs,2,47,1.1007478,1.6029524,0.0,0.0284,2.1797407,0.005675792694091797
agm2000008176,VAs,4,123,0.39252716,0.8947316,0.0,0.0286,4.8608685,0.0003857612609863281
agm2000008177,VAs,4,47,0.10633976,0.60854423,0.0,0.0341,2.7553513,0.01523733139038086
agm2000008179,VAs,8,3,0.33965883,0.8418633,0.0,0.018000000000000002,7.960729,0.005742549896240234
agm2000008180,VBr2,3,123,-0.31005758,0.49488357,0.0,0.0,3.2494044,0.0010461807250976562
agm2000008181,VBr2,3,47,-0.5046056999999999,0.30033544,0.0,0.0292,4.602015,0.0011510848999023438
agm2000008182,VBr2,3,25,-0.27321017000000003,0.53173095,0.1018,0.11510000000000001,2.6406658,0.0355372428894043
agm2000008183,VBr2,3,10,-0.5084719,0.29646924,0.0,0.0148,4.9680347,0.0037899017333984375
agm2000008184,VBr2,6,164,-0.80239147,0.00254967,1.1367,1.1367,-0.028687499999999998,0.0065860748291015625
agm2000008185,VBr2,6,17,-0.5485262,0.25641492,0.0,0.0654,5.421599,0.02344369888305664
agm2000008186,VBr3,4,47,-0.7662173,0.113988325,0.0,0.0059,4.489121,0.011445045471191406
agm2000008190,VI2,3,123,0.10154909000000001,0.55233806,0.0,0.0475,3.8023245,0.00012302398681640625
agm2000008191,VI2,3,25,0.08432916,0.53511816,0.0,0.13720000000000002,3.2052746,0.09026908874511719
agm2000008192,VI2,6,25,-0.2011473,0.24964169,0.0,0.0222,3.761853,0.031857967376708984
agm2000008193,VI2,6,25,-0.15094253,0.29984647000000003,0.0,0.0637,5.2183995,0.00272369384765625
agm2000008194,VI3,4,25,-0.36949348,0.10591315500000001,0.0,0.010700000000000001,5.484011,0.20067214965820312
agm2000008195,VI3,4,25,-0.34881625,0.12659039,0.0,0.012100000000000001,2.8207633,0.004651546478271484
agm2000008196,VI4,5,38,-0.36864072000000003,0.011684576,0.0,0.013000000000000001,5.994577,0.002804279327392578
agm2000008197,VSe2,3,123,0.05041106,0.76002127,0.0,0.0001,2.720707,0.0020623207092285156
agm2000008198,VSe2,3,123,-0.44095203,0.26865816,0.0,0.0024000000000000002,1.6994471999999998,0.010190010070800781
agm2000008201,VSe,2,47,0.7057232,1.3728575,0.0,0.0205,2.3051085000000002,0.004025459289550781
agm2000008203,VSe,4,51,0.020975184,0.68810934,0.0,0.0061,4.327453,0.010641098022460938
agm2000008204,VSe,4,123,-0.46090165,0.20623249,0.0,0.0626,3.0901814,0.023022174835205078
agm2000008205,VSe,4,8,-0.41830507,0.24882907,0.0,0.106,1.952921,0.0004849433898925781
agm2000008206,VSe,6,47,-0.34153295,0.3256012,0.0,0.0051,3.4401364,0.002532958984375
agm2000008207,VTe2,3,25,0.4507231,0.7745756500000001,0.0,0.010400000000000001,3.2411602,0.07194948196411133
agm2000008208,VTe2,3,123,-0.10400568,0.21984689000000002,0.0,0.007,2.1172764,0.004544734954833984
agm2000008210,VTe2,6,11,-0.31059083,0.013261722,0.0,0.0161,2.6793065,0.0038671493530273438
agm2000008211,VTe,2,47,1.0208454,1.3375956,0.0,0.0166,2.0221863,0.002326488494873047
agm2000008214,VTe,4,51,0.40973714,0.7264874,0.0,0.0204,4.751729,0.0022716522216796875
agm2000008215,VTe,4,25,0.10691786,0.4236681,0.0,0.0362,2.6518893,0.022339820861816406
agm2000008216,VTe,4,25,0.5207262,0.83747643,0.0,0.6825,1.0005757,0.0003485679626464844
agm2000008217,VTe,6,1,-0.060685948,0.25606429999999997,0.0,0.0,4.326418,0.0012297630310058594
agm2000008218,VTe,6,123,0.11457206,0.4313223,0.0,0.0009000000000000001,7.5562816,0.0013661384582519531
agm2000008219,VTe,6,25,-0.10108227,0.21566798,0.0,0.0,4.021782,0.0010361671447753906
agm2000008220,VTe,8,3,0.39336276000000003,0.710113,0.0,0.033,9.54117,0.0006232261657714844
agm2000008232,Y2Te3,5,25,-1.0670362,0.36899889999999996,1.0386,1.0685,-0.0334736,2.451131582260132
agm2000008233,Y2Te3,5,123,-0.9451953999999999,0.4908397,0.0081,0.0081,4.9013724,1.419337511062622
agm2000008234,Y2Te3,5,47,-1.1538336,0.28220144,0.0291,0.0291,1.1467417,1.4245223999023438
agm2000008235,Y2Te3,5,47,-1.2698556,0.1661794,0.0,0.209,0.39003998,1.539888858795166
agm2000008240,Zn3As2,5,25,0.42652646,0.5216771,0.0,0.020300000000000002,2.2135272,0.035953521728515625
agm2000008241,Zn3As2,5,10,0.43923786000000004,0.5343884999999999,0.0,0.0688,0.89179105,0.0017833709716796875
agm2000008242,Zn3As2,5,25,0.11291486,0.20806548,0.0,0.0383,1.5064259999999998,0.02137303352355957
agm2000008243,ZnBr2,3,25,-0.7067863,0.18066269000000001,2.2606,2.2606,0.0,5.893679618835449
agm2000008244,ZnBr2,3,10,-0.68440825,0.20304069,3.1352,3.1463,0.0,5.4361371994018555
agm2000008247,ZnBr2,6,28,-0.7217766999999999,0.16567226000000002,3.1321,3.1321,0.0,5.809060573577881
agm2000008248,ZnI2,3,47,0.17827857,0.77412164,0.0,0.0736,1.3714921,0.03269767761230469
agm2000008249,ZnI2,3,10,-0.3363761,0.25946698,3.2173,3.2173,0.0,5.602288722991943
agm2000008250,ZnI2,3,25,-0.43927069999999996,0.15657236,1.6901000000000002,1.6901000000000002,0.0,4.322700500488281
agm2000008251,ZnI2,3,10,-0.37042838,0.2254147,1.8349000000000002,2.2158,0.0,3.0360426902770996
agm2000008252,ZnI2,6,25,-0.43925202,0.15659106,1.6882000000000001,1.6882000000000001,0.0,4.310273170471191
agm2000008253,ZnSe,2,47,0.26581126,0.97834575,0.47100000000000003,1.3145,-0.0345684,3.6901402473449707
agm2000008254,ZnSe,2,123,-0.17153792,0.5409965999999999,0.0,0.3836,0.9642003,0.08576250076293945
agm2000008256,ZnSe,2,47,0.16013293,0.87266743,0.0,0.0207,1.4298007,0.04217958450317383
agm2000008257,ZnSe,4,51,-0.27513966,0.43739483,2.0145,2.0434,0.0,3.9632577896118164
agm2000008258,ZnSe,4,25,0.19058424000000002,0.9031186999999999,0.318,0.5335,0.6603872,0.8236207962036133
agm2000008259,ZnSe,6,3,-0.0028690440000000003,0.7096655,0.0,0.1945,1.1860855,0.004734039306640625
agm2000008260,ZnSe,6,123,-0.3567441,0.35579038,0.0,0.2535,0.97399366,0.014308452606201172
agm2000008261,ZnSe,6,3,-0.35844709999999996,0.35408738,1.633,1.7633,0.0,2.5609805583953857
agm2000008262,ZnSe,6,8,-0.5327406,0.17979392,2.2534,2.2534,0.0,3.883950710296631
agm2000008263,ZnTe,2,47,0.2574338,0.7245847,0.0,0.024900000000000002,0.9878867,0.002716541290283203
agm2000008264,ZnTe,2,123,0.036019593,0.5031705,0.0,0.216,1.1333197,0.05107927322387695
agm2000008267,ZnTe,4,187,-0.21808685,0.24906406,1.2564,1.4152,-0.001387,2.3303682804107666
agm2000008268,ZnTe,4,51,-0.07535084,0.39180008,1.4776,1.7059000000000002,-0.0001572,2.9879705905914307
agm2000008269,ZnTe,6,3,-0.046718717,0.42043218,0.8923000000000001,0.8923000000000001,-0.034082,2.348945140838623
agm2000008270,ZnTe,6,25,-0.32138592,0.145765,1.6727,1.787,0.0,2.8492631912231445
agm2000008271,ZnTe,8,3,0.0388667,0.5060176,0.0,0.0521,3.4060876,0.04303121566772461
agm2000008278,ZrI4,5,25,-0.7584052,0.14430112,0.040400000000000005,0.040400000000000005,1.2517385,2.1414241790771484
agm2000008279,ZrI4,5,25,-0.79650146,0.10620491,1.9175,2.1547,0.0,3.286406993865967
agm2000008280,ZrTe2,3,123,0.091676876,0.97185975,0.0,0.015700000000000002,4.92084,1.112001657485962
agm2000008281,ZrTe2,3,10,-0.64575136,0.23443152,0.0,0.029900000000000003,1.9058933,0.010146141052246094
agm2000008284,ZrTe2,6,164,-0.8679074,0.012275477,0.0,0.0162,1.7012961,0.7300047874450684
agm2000008285,AgI,4,11,0.14121348,0.39905044,0.0,0.0056,2.195609,0.006382465362548828
agm2000008286,AlAs,4,129,-0.2676167,0.22210259999999998,0.7836000000000001,0.7836000000000001,-0.036237,2.0585575103759766
agm2000008287,AlP,4,129,-0.18445319000000002,0.4276583,0.0,1.0613,1.4218063,0.35881638526916504
agm2000008288,AgAs,4,129,0.21447797000000002,0.21447797000000002,0.0,0.0614,1.4037055,0.022138118743896484
agm2000008297,BAs,4,51,0.79057753,0.8909543,0.0,0.024900000000000002,1.1197989,0.025187253952026367
agm2000008298,BN,4,11,-0.6681446,0.8046727,3.4036,3.5388,0.0,3.6843695640563965
agm2000008300,BeSe,4,51,0.0016948543,0.8061894,0.0,0.1811,0.74177605,0.0663909912109375
agm2000008301,BeS,4,129,-1.2569004,0.14219166,3.7101,3.7101,0.0,6.707433700561523
agm2000008302,AgBr,4,11,-0.27055827,0.06980655,1.3078,1.9856,-0.00012759999999999998,1.698777675628662
agm2000008306,CaSe,4,129,-1.8457086999999999,0.18419857,2.3887,2.3887,0.0,5.106066703796387
agm2000008307,CaTe,4,59,-1.3118893,0.33931366,2.8247,3.0528,0.0,4.406425476074219
agm2000008308,AgCl,4,129,-0.6669564,0.07158725,2.0488,2.0488,0.0,3.730503559112549
agm2000008310,InCl,4,129,-1.0932869,0.023211459,2.7458,2.7819000000000003,0.0,3.524354934692383
agm2000008314,CoSe,4,51,0.13920692,0.42183499999999996,0.0,0.005200000000000001,3.397068,0.002734661102294922
agm2000008315,CrAs,4,129,0.018664228,0.22278555,0.0,0.004,1.6549319,0.00906515121459961
agm2000008316,CrTe,4,129,0.061592303,0.24069399,0.0,0.0013000000000000002,2.273269,0.0034990310668945312
agm2000008317,CuI,4,11,-0.13259715,0.030027572000000002,2.1073,2.1073,0.0,2.312756061553955
agm2000008318,CuSe,4,129,0.074213214,0.20786807000000002,0.0,0.0,1.8873171,0.0044553279876708984
