jid,sk_gap,alignn_gap,dft_gap
cc-776,6.429702,4.667102336883545,6.933733329340203
cc-780,6.295696,4.692808151245117,7.247208498893984
cc-784,18.311333,4.191004753112793,9.2926884030049
cc-788,14.852968,4.862813472747803,8.762066371208135
cc-792,6.20226,4.856784820556641,7.314148509059115
cc-796,6.13782,2.920605421066284,6.838765591341703
cc-800,7.299807,3.5435492992401123,7.997698531558333
cc-804,4.766768,5.998213291168213,10.959385810571668
cc-808,19.253151,7.93824577331543,14.532240824669891
cc-812,11.234667,4.762906074523926,10.875302627071564
cc-816,10.38611,4.567287445068359,8.123687249877257
cc-820,12.683516,3.3574535846710205,7.033871230725437
cc-824,5.488308,2.387669563293457,6.707062481911121
cc-828,2.042455,2.211697578430176,10.096240638848926
cc-832,19.912878,6.476337432861328,12.097365983378884
cc-836,6.392032,3.463329553604126,6.41971024315349
cc-840,8.56622,2.903097629547119,8.221104012637896
cc-844,5.90562,4.141470909118652,7.836335011119624
cc-848,9.333309,5.6044840812683105,3.5320379347292423
cc-852,8.880465,3.5344631671905518,5.993035706816397
cc-856,5.131046,2.557922840118408,4.591105087423095
cc-860,7.680648,2.947779655456543,5.0063508415368725
cc-864,4.5377,1.9992420673370361,4.093408832983975
cc-868,14.724119,3.852247714996338,8.373759889477887
cc-872,2.373677,3.026488780975342,4.033271669380341
cc-876,5.252209,2.872030735015869,5.548945883281872
cc-880,5.88035,2.995081901550293,5.8994285381301985
cc-884,3.160101,3.8025619983673096,4.108919323144188
cc-892,2.711684,4.075712203979492,5.607178249848288
cc-896,8.690333,4.315124988555908,7.908989412396411
cc-900,8.923514,5.7969489097595215,9.716641800717396
cc-904,6.662689,4.83394193649292,8.143279447974368
cc-908,0.82246,4.641820907592773,7.865995422127752
cc-912,3.007732,3.570683479309082,5.724459324568495
cc-916,10.525702,5.7423272132873535,6.263788999963977
cc-920,13.369926,5.338316917419434,8.43444128080644
cc-924,11.279556,3.011422634124756,4.119803877642584
cc-928,2.867151,3.2611584663391113,1.9540496463243977
cc-932,11.314207,2.557016134262085,4.714916894842341
cc-936,5.674958,2.421267032623291,6.28147640102387
cc-940,7.723272,2.8370280265808105,9.348199630946716
cc-944,9.417775,5.027017593383789,9.083160728910793
cc-948,6.209539,2.913905143737793,6.206917202709862
cc-952,2.499902,1.5788085460662842,1.523837629775328
cc-956,4.647024,2.0943801403045654,4.977234658253664
cc-960,2.528794,2.3967716693878174,5.247171609813864
cc-964,0.465935,2.309178352355957,5.376153580619849
cc-968,3.589157,1.6165823936462402,0.917023716489795
cc-972,2.004479,2.0493710041046143,4.586207037898817
cc-976,1.469456,2.477261543273926,4.333685373536049
cc-980,6.794927,1.741661787033081,2.2041222859250267
cc-984,6.484376,3.8352441787719727,5.9957568454409955
cc-988,4.135983,3.2967529296875,6.376172025159908
cc-992,3.257987,2.918912410736084,1.607920813275431
cc-996,0.807332,3.3607354164123535,2.194870414601391
cc-1000,3.152125,2.2548844814300537,4.757366657386083
cc-1004,4.379192,1.6547715663909912,4.902403346077198
cc-1008,4.370927,2.2763595581054688,1.4737686790827127
cc-1012,7.20396,1.7751271724700928,4.156539249074665
cc-1016,4.362806,5.423980712890625,7.594697901255251
cc-1020,2.023931,0.06831856071949005,3.071077051722206
cc-1024,7.757018,2.189781427383423,0.6797404284247802
cc-1028,2.429311,1.8997271060943604,3.757892440570943
cc-1032,2.177233,5.20909309387207,4.046877362503336
cc-1036,8.098147,3.0378077030181885,5.833576983414908
cc-1040,2.360015,0.8853583335876465,3.2411482157596305
cc-1044,14.37591,3.1825368404388428,7.651297584646906
cc-1048,2.149403,3.877286195755005,4.470558646353368
cc-1052,3.039738,4.109925746917725,5.044991010006175
cc-1056,2.255723,2.550723075866699,2.739370253383612
cc-1060,8.858267,3.3349051475524902,5.708404606683363
cc-1064,8.395152,3.137324094772339,6.18950191551243
cc-1068,12.586203,7.0301361083984375,9.805623033741774
cc-1072,10.642153,3.7092130184173584,6.169637603552859
cc-1076,6.002666,3.1820764541625977,8.060012606061646
cc-1080,5.887193,2.9047117233276367,5.5307142544970604
cc-1084,10.440336,5.168133735656738,8.021916665317262
cc-1088,11.63703,4.560108184814453,5.785957057484428
cc-1092,3.186872,4.894025802612305,4.737230231564052
cc-1096,16.238686,5.165543556213379,8.127224730089237
cc-1100,7.681475,2.7444040775299072,5.375881466757388
cc-1104,6.816694,2.1877598762512207,4.861314152845756
cc-1108,16.008793,3.2556262016296387,7.118226528088002
cc-1112,13.580997,4.840848922729492,8.322058255610509
cc-1116,4.296582,2.9267773628234863,5.9394292759118
cc-1120,17.818041,4.183651924133301,12.8813260211258
cc-1124,5.99517,2.4803783893585205,6.906249829231755
cc-1128,2.770806,2.466881275177002,2.4245345145175303
cc-1132,2.338855,0.01866142451763153,2.9518911799647785
cc-1136,4.835527,5.629199028015137,9.266021244483833
cc-1140,4.269824,2.662761688232422,2.200856919575511
cc-1144,5.523703,4.133307456970215,7.36965973700093
cc-1148,6.576479,2.4747579097747803,3.6980273908297683
cc-1152,14.342928,4.828118324279785,9.984946069102834
cc-1156,17.679348,4.162271499633789,9.627116339968094
cc-1160,5.677706,4.2187819480896,3.5437388308150157
cc-1164,10.827511,3.371344804763794,0.9842358405173839
cc-1168,4.113337,1.9299848079681396,3.5265956574800446
cc-1172,4.152458,3.0504043102264404,5.196286317533868
cc-1176,11.456844,4.295865058898926,0.9417860779736447
cc-1180,6.367568,4.712593078613281,6.9832580523078995
cc-1184,4.371877,2.552508592605591,4.727706246377955
cc-1188,8.43546,2.9162936210632324,5.246083154364026
cc-1192,1.14677,3.312173366546631,6.006913513801851
cc-1196,1.496171,3.2765629291534424,3.271080740630217
cc-1200,4.762481,3.222586154937744,6.589509293328454
cc-1204,6.314486,5.384308338165283,9.124522036004695
cc-1208,14.318428,4.495858669281006,9.99827964836337
cc-1212,5.449729,5.256386756896973,8.135932373687952
cc-1216,2.54419,3.1578104496002197,5.007711410849172
cc-1220,4.28838,3.950456142425537,5.2790089317216715
cc-1224,5.223809,4.11063289642334,7.20856833042468
cc-1228,4.479196,1.5999481678009033,3.461832558214594
cc-1232,5.747017,3.5535051822662354,7.427075761979963
cc-1236,1.524556,2.04986834526062,1.5883286151783196
cc-1240,7.884468,4.467491149902344,8.36614070132901
cc-1244,17.577522,4.755462646484375,8.305187196137997
cc-1248,3.418357,3.4756646156311035,4.901042776764898
cc-1252,5.18742,1.5558186769485474,2.006567621779155
cc-1256,2.916133,2.062710762023926,5.981062696868161
cc-1261,8.349037,3.3229928016662598,5.756840874201221
cc-1265,5.069225,1.9924770593643188,1.6770377343402405
cc-1269,9.707558,4.932709693908691,8.182191730306132
cc-1273,5.776762,3.5554161071777344,7.530479029714717
cc-1277,4.077046,3.0866875648498535,1.6247918727479436
cc-1281,14.647012,3.334348678588867,5.714935339382399
cc-1285,3.069706,3.924487829208374,10.178419025311811
cc-1289,0.936302,3.1604561805725098,6.233312247368471
cc-1293,4.778784,0.7914266586303711,4.163069981773704
cc-1297,2.409411,3.8109543323516846,3.601699083518971
cc-1301,3.881862,3.1924610137939453,4.960091484918692
cc-1306,6.409457,4.454675674438477,7.930486407530742
cc-1314,6.982604,1.0332022905349731,8.09620374976881
cc-1318,2.72865,2.578078269958496,5.683642245199513
cc-1322,4.147429,1.672513723373413,4.734236979076992
cc-1326,1.97507,2.2500860691070557,4.759271454423301
cc-1330,4.703137,4.1679511070251465,5.902149676754798
cc-1334,7.778144,2.0639305114746094,8.754991410784179
cc-2,4.831962,4.468100070953369,6.086914989365056
cc-6,6.676465,4.185238838195801,7.680141654067652
cc-10,8.359492,3.319776773452759,6.363382673624294
cc-14,14.303179,4.923997402191162,12.200497137251178
cc-18,5.501966,3.2324929237365723,6.316579089281194
cc-22,6.923227,4.537420272827148,8.205049294752762
cc-26,6.618494,4.51673698425293,7.57374513384584
cc-30,6.720956,4.820217132568359,7.918241283720047
cc-34,5.271081,4.3760552406311035,6.341613564627503
cc-38,9.382834,3.6698989868164062,6.997680087018273
cc-42,15.176781,5.1061553955078125,9.22819741760191
cc-46,6.06212,3.2970468997955322,6.800397536734861
cc-50,10.510954,3.755486011505127,7.157683038144683
cc-54,17.659836,5.917901992797852,12.10498517152776
cc-58,14.600607,4.493870258331299,8.521789830656061
cc-62,8.557665,3.7971277236938477,7.414014296581891
cc-66,10.271893,4.806610107421875,8.689684083793807
cc-70,8.013959,5.186820030212402,9.880454345918242
cc-74,10.470279,4.711781024932861,7.990079343409456
cc-78,7.449073,3.9956307411193848,8.300017032751258
cc-82,11.953392,5.6795759201049805,10.700605527372321
cc-86,8.153217,4.147693634033203,7.28040639011409
cc-90,13.79678,4.946945667266846,8.32124191402313
cc-94,6.31759,3.7981672286987305,7.037136597074957
cc-98,6.981335,3.1949775218963623,7.110879453801584
cc-102,4.578322,3.008288860321045,6.127732068734037
cc-106,12.2267,5.136846542358398,7.622997742951078
cc-110,12.299258,5.562869071960449,8.97431518392684
cc-114,32.290028,7.535510063171387,16.530645030575247
cc-118,5.055584,3.577425003051758,6.050451731795431
cc-122,10.558577,4.634852886199951,7.713067431425298
cc-126,20.022295,5.535672664642334,11.434496614426616
cc-130,7.403469,4.389396667480469,9.631198047904991
cc-134,8.709879,4.479868412017822,8.018651298967743
cc-138,2.667651,2.6733829975128174,4.270827071307816
cc-142,6.494651,4.544127464294434,7.554425049611187
cc-146,6.606867,3.4973998069763184,7.281222731701468
cc-150,14.914705,5.289223670959473,10.49788069983971
cc-154,3.083732,2.4730746746063232,3.455846053240476
cc-158,5.537873,2.9930601119995117,6.1873250046127515
cc-162,5.036783,3.462878465652466,6.372906658810389
cc-166,14.169598,4.775182723999023,9.010778441496466
cc-170,5.974366,3.5945188999176025,6.698354838312405
cc-174,5.799202,3.210907459259033,6.557399857558188
cc-178,1.18121,1.8189339637756348,3.948644258155319
cc-182,7.091678,3.6811625957489014,6.814275343720314
cc-186,6.638255,5.185506343841553,7.505988782093329
cc-190,4.020452,3.318610668182373,5.228123639441675
cc-194,10.192969,4.576192855834961,8.20722620565244
cc-198,7.984741,3.2148494720458984,7.7658575207425145
cc-202,5.165867,2.835786819458008,7.030605864375919
cc-206,14.149148,4.177748680114746,8.823836217986528
cc-210,5.057194,3.080235242843628,6.279571603986651
cc-214,5.649171,3.245741844177246,6.364471129074133
cc-218,4.381253,3.026942014694214,5.788678196109027
cc-222,10.238943,5.257691383361816,8.622199845903756
cc-226,10.230946,4.28158712387085,6.805839813984059
cc-230,6.414734,5.099047660827637,6.98434650775774
cc-234,6.016335,3.425067663192749,6.87060291324951
cc-238,5.140567,2.9347124099731445,6.128820524183878
cc-242,7.037963,3.756701946258545,9.197992778868864
cc-246,15.042381,5.681588649749756,10.332163357601642
cc-250,6.143395,4.445794105529785,6.933461215477743
cc-254,14.200533,4.6457905769348145,9.189829362995068
cc-258,6.560431,4.05124044418335,7.7277615799981305
cc-262,6.305454,4.4679059982299805,6.968563903735066
cc-266,13.14328,4.695896148681641,8.060012606061646
cc-270,6.042394,4.481886863708496,7.749258575132464
cc-274,12.968311,4.801809310913086,8.081509601195975
cc-278,13.685318,4.72003698348999,8.214029052213938
cc-282,3.037618,1.8690404891967773,3.8466015597328633
cc-286,5.028024,3.533921241760254,6.436037074901082
cc-290,6.617485,4.461236000061035,7.785177604977167
cc-294,4.186583,3.2609975337982178,4.448245309631658
cc-298,4.795649,3.4990909099578857,3.3592456320672186
cc-302,6.445739,4.148423194885254,6.550052783271771
cc-306,4.74138,3.6181182861328125,6.616720679574441
cc-310,3.312603,0.6960306167602539,4.038169718904618
cc-314,2.761023,2.084517240524292,3.353803354818021
cc-318,14.15217,4.888053894042969,9.40724833910051
cc-322,13.829439,4.7569427490234375,9.324797838775167
cc-326,5.366779,3.341165781021118,7.273331429690131
cc-330,4.587286,4.098881244659424,7.343808920067241
cc-334,1.452371,2.634397268295288,3.6727208016210002
cc-338,14.524525,5.531250953674316,9.920182969837384
cc-342,6.538003,4.390522480010986,6.791962006998605
cc-346,8.019261,4.124768257141113,8.032801219815658
cc-350,7.237921,4.492384910583496,9.680994884735151
cc-354,18.491854,6.619603157043457,11.340073104153038
cc-358,8.029764,5.6106085777282715,7.2453037018567645
cc-362,6.731846,4.227869510650635,8.36450801815425
cc-366,19.551437,6.635560989379883,13.073438408022474
cc-370,6.484474,1.9529392719268799,6.46161577797231
cc-374,6.746107,3.8671646118164062,7.717149139362197
cc-378,6.889199,3.688025712966919,7.375646241975046
cc-382,8.60061,4.641406059265137,9.018397629645342
cc-386,10.255865,4.89810848236084,8.036882927752556
cc-390,13.12767,5.399026870727539,9.380309066716983
cc-394,14.190683,4.721090316772461,8.173211972844955
cc-398,13.862723,5.196155548095703,9.576503161550557
cc-402,4.644185,1.955366849899292,4.7671627564346375
cc-406,5.952656,4.386261940002441,7.174281983754736
cc-410,5.420411,3.8458445072174072,6.417533332253809
cc-414,10.296265,4.959808349609375,8.632540172677233
cc-418,14.846684,5.326812744140625,9.349560200259017
cc-422,7.265875,4.55076789855957,8.078244234846458
cc-426,4.604788,4.057158470153809,5.48935294740316
cc-430,6.464974,3.5656192302703857,6.813731115995395
cc-434,6.684027,4.265082359313965,7.350339652766277
cc-438,20.877895,6.492007255554199,11.92675059161654
cc-442,6.483482,3.9481041431427,7.540275128763275
cc-446,6.358714,3.8760712146759033,7.36938762313847
cc-450,6.455669,3.6210174560546875,7.465443816586807
cc-454,6.296658,4.625967025756836,7.212105810636659
cc-458,8.947153,2.473872661590576,8.170490834220356
cc-462,5.50544,3.7697770595550537,5.306220317967659
cc-466,10.04208,3.9467082023620605,6.938631378864479
cc-470,12.256508,4.264694690704346,9.359628413170034
cc-474,6.55744,4.539702892303467,8.114435378553623
cc-478,6.099129,3.7037813663482666,7.841505174506361
cc-482,9.081259,4.5041046142578125,7.252106548418262
cc-486,18.021809,6.501828193664551,11.370821970611006
cc-490,2.537291,3.015218496322632,5.560918893230109
cc-494,5.064141,2.972698211669922,6.382974871721405
cc-498,4.955131,3.3108558654785156,6.200930697735744
cc-502,14.631922,5.1417083740234375,9.299763363428857
cc-506,5.548564,4.504396438598633,9.515277542497083
cc-510,13.014429,5.137145042419434,9.511740062285106
cc-514,21.258984,6.541915416717529,13.792635346503936
cc-518,4.671036,3.937976837158203,5.448263754171718
cc-522,6.333842,4.030093669891357,7.479865851297181
cc-526,5.823098,4.190248489379883,7.088021889354954
cc-530,5.648073,4.072730541229248,6.612638971637543
cc-534,10.942793,4.725015640258789,8.765059623695194
cc-538,3.625085,3.806523561477661,4.486341250376042
cc-542,5.596368,3.727567434310913,6.546787416922252
cc-546,5.239257,4.450977325439453,3.437886538318124
cc-550,6.588861,4.430780410766602,7.495376341457395
cc-554,3.72178,3.243257522583008,5.05614767836703
cc-558,4.389967,2.8689827919006348,5.4458147294095784
cc-562,12.883902,4.881585121154785,9.937598257034816
cc-566,2.965471,3.7405967712402344,-0.0010884554498394757
cc-570,5.319297,3.4180197715759277,5.903238132204637
cc-574,4.946788,4.058055400848389,6.203923950222803
cc-578,0.658216,0.9473094940185547,0.604637002385853
cc-582,8.843997,2.911038398742676,5.841740399288703
cc-586,6.884515,3.8604931831359863,4.502668082123634
cc-590,4.952887,1.70986008644104,2.5399107922005193
cc-594,11.502058,4.426822662353516,9.958278910581768
cc-598,9.287221,4.355351448059082,10.490261511690832
cc-602,4.501689,4.435149669647217,5.488808719678239
cc-606,10.015877,4.070909023284912,7.050742290197951
cc-610,13.503755,4.71470832824707,8.852680287407276
cc-614,5.714148,4.384857654571533,6.760941026678178
cc-618,5.985911,4.616000175476074,7.2033981670379434
cc-622,10.169996,4.130303859710693,7.07441619623196
cc-626,4.519919,4.526602268218994,5.5105778286750295
cc-630,4.769337,5.626131534576416,9.078806907111435
cc-634,9.786158,3.77681303024292,7.031694319825758
cc-638,7.675907,2.5253827571868896,0.35837395685966233
cc-642,11.487468,0.8421010971069336,3.040872412989159
cc-646,3.017705,5.313675880432129,5.976164647343884
cc-650,13.533224,6.019528388977051,9.467385502704145
cc-654,8.826754,2.7998926639556885,5.575885155665401
cc-658,13.973312,4.2730536460876465,7.903819249009674
cc-662,14.350616,4.653807640075684,10.170255609438016
cc-666,0.846351,4.197556018829346,3.322238146772675
cc-670,0.842732,4.337359428405762,10.22413415420507
cc-674,8.919542,4.671233177185059,12.007296294904666
cc-678,4.939672,2.935779571533203,5.828134706165709
cc-682,15.28915,5.107706069946289,9.081528045736036
cc-686,5.873914,1.8219490051269531,6.21154313837168
cc-690,5.324423,3.6048991680145264,5.887183414319503
cc-694,6.759404,3.2424705028533936,7.703543446239203
cc-698,5.032294,-0.05911017209291458,5.142135658904352
cc-702,3.974189,2.892880439758301,4.613146310282345
cc-706,9.288286,4.015186309814453,8.00205235335769
cc-710,5.347766,3.2650256156921387,6.429234228339584
cc-714,6.228868,4.705129623413086,7.314148509059113
cc-718,1.805081,3.933899164199829,5.265403238598678
cc-722,4.161571,3.4244065284729004,5.279553159446592
cc-726,3.721473,3.889981985092163,6.826792581393469
cc-730,9.244266,3.8960845470428467,6.782438021812509
cc-734,4.537129,3.446061849594116,5.543775719895135
cc-738,4.344081,4.20195198059082,5.4153379768140715
cc-742,3.753908,2.86301851272583,4.920090747137091
cc-746,4.307071,3.8586461544036865,5.382684313318886
cc-750,5.401491,4.479428768157959,8.172395631257576
cc-754,5.226123,3.0937001705169678,6.421615040190707
cc-758,5.9473,3.6146931648254395,6.764206393027696
cc-765,3.210599,3.564035415649414,5.364996912258993
cc-769,6.2939,4.733678817749023,5.1045839458848885
cc-773,4.80843,2.4613733291625977,4.068646471500126
cc-777,9.422529,4.433844566345215,6.498623263266853
cc-781,5.280338,2.352592945098877,3.487683375148282
cc-785,6.666319,4.396864891052246,4.01150256038355
cc-789,25.648834,7.014805793762207,11.915866037118144
cc-793,6.20226,4.856784820556641,7.314148509059115
cc-797,18.311333,4.191004753112793,9.2926884030049
cc-801,7.299807,3.5435492992401123,7.997698531558333
cc-805,17.679848,4.1623854637146,9.627116339968094
cc-809,9.331145,3.9282679557800293,7.205302964075163
cc-813,2.284516,1.552240252494812,5.575613041802941
cc-817,10.38611,4.567287445068359,8.123687249877257
cc-821,11.080499,5.584310054779053,7.507621465268088
cc-825,8.642488,3.824227809906006,7.673066693643696
cc-829,0.911223,3.384881019592285,8.667914974797018
cc-833,8.099638,4.283815383911133,8.678255301570491
cc-837,7.579177,3.2410950660705566,6.182154841226014
cc-841,8.278927,4.924922943115234,6.4656974859092085
cc-845,7.670252,2.775435447692871,4.593281998322774
cc-849,9.073875,5.746191501617432,5.844189424050843
cc-853,6.056227,2.4985408782958984,5.223225589917396
cc-857,5.131046,2.55792236328125,4.591105087423095
cc-861,5.887193,2.9047117233276367,5.5307142544970604
cc-865,5.695591,2.290598154067993,5.2313890057911925
cc-869,14.870508,5.260847091674805,10.99911443449081
cc-873,3.287677,3.343362808227539,4.875191959831209
cc-877,5.528752,3.6886584758758545,5.999022211790514
cc-881,5.533235,3.36448335647583,6.0901803557145735
cc-885,2.045437,5.665119647979736,13.033165556378414
cc-889,7.145026,3.861060857772827,9.45677306206821
cc-893,2.403239,2.7822206020355225,6.113037920161204
cc-897,8.122816,4.782593727111816,10.003994039475026
cc-901,6.432554,3.6019294261932373,6.766383303927376
cc-905,6.662689,4.83394193649292,8.143279447974368
cc-909,5.209367,4.7947587966918945,8.306003537725378
cc-913,3.741584,5.022724151611328,6.268142821763337
cc-917,6.462842,3.175844192504883,7.002578136542552
cc-921,4.741692,2.665709972381592,4.257493492047283
cc-925,1.491431,1.951168417930603,4.096674199333493
cc-929,8.703716,4.870035171508789,10.128622188481653
cc-933,4.114948,3.198688507080078,4.560084107102668
cc-937,3.633317,1.8188725709915161,1.6876501749761754
cc-941,5.15302,3.415320634841919,5.7984742951575825
cc-945,5.730949,3.240633726119995,4.608248260758067
cc-949,5.015937,2.0632762908935547,5.422957164962949
cc-953,1.809,1.7413690090179443,1.6631599273547881
cc-957,1.176647,0.07261469960212708,1.7812573436623744
cc-961,2.528794,2.3967716693878174,5.247171609813864
cc-965,1.10833,0.030757196247577667,1.7159500166720034
cc-969,3.49262,2.431192398071289,1.8011216556219465
cc-973,6.961065,3.756173610687256,7.131287993486074
cc-977,2.090977,2.1019067764282227,0.9983857613652997
cc-981,0.201704,4.533324718475342,7.861913714190852
cc-985,3.07568,3.463809013366699,4.374230339042571
cc-989,8.778915,2.1229922771453857,0.7396054781659533
cc-997,2.76427,2.4800500869750977,4.127150951929
cc-1001,6.725737,4.623761177062988,10.79176367129638
cc-1005,9.964333,2.9469614028930664,5.6229608538709615
cc-1009,1.365872,0.09126894176006317,2.1418082114217154
cc-1013,2.554902,2.2249393463134766,5.2999616991310825
cc-1021,5.446429,4.9573259353637695,7.5141521979671255
cc-1025,12.361403,1.8982481956481934,1.0604277220061518
cc-1029,5.628243,1.8428374528884888,5.581327432914598
cc-1033,4.740888,2.7421367168426514,5.46431847205685
cc-1037,8.270766,4.3576555252075195,7.593881559667871
cc-1041,7.447204,5.395263195037842,7.499185935531833
cc-1045,14.744782,5.802401542663574,9.436092408521258
cc-1049,3.398855,1.6884466409683228,3.822655539836394
cc-1053,4.363277,5.180263519287109,5.543503606032676
cc-1057,2.150096,1.8405709266662598,5.875482518233729
cc-1061,6.686047,3.02516770362854,5.96391952353319
cc-1065,7.864417,4.769814491271973,7.660277342108081
cc-1069,5.028538,2.5441582202911377,5.101046465672911
cc-1073,6.827435,4.132238388061523,7.024891473264262
cc-1077,4.352305,5.273590087890625,6.678218412490375
cc-1081,12.877876,3.514024257659912,5.87194503802175
cc-1085,14.210852,3.5135889053344727,1.8835721559472893
cc-1089,4.225724,3.520112991333008,7.838784035881763
cc-1093,7.784558,5.7476582527160645,7.77755841682829
cc-1097,9.050716,4.084562301635742,9.349288086396557
cc-1101,7.681475,2.7444040775299072,5.375881466757388
cc-1105,4.483332,2.330759286880493,4.292596180304606
cc-1109,9.282848,1.9452670812606812,6.216441187895959
cc-1113,4.497915,5.6933746337890625,7.320407127895693
cc-1117,4.085514,3.2358152866363525,1.8794904480103916
cc-1121,19.253151,7.93824577331543,14.532240824669891
cc-1125,7.922864,3.5277583599090576,7.219452884923076
cc-1129,2.560386,2.488612174987793,4.937778148196984
cc-1133,1.066841,1.3123292922973633,1.3815220797088101
cc-1137,5.946914,3.7234020233154297,7.77755841682829
cc-1141,2.722694,2.8940539360046387,2.5268493268024455
cc-1145,6.398961,4.606386184692383,7.809395738736097
cc-1149,7.699247,3.1634535789489746,8.16532067083362
cc-1153,6.860545,5.69833517074585,9.70630147394392
cc-1157,7.460679,4.630526542663574,3.2612846415816614
cc-1161,5.213448,2.182734489440918,4.754917632623943
cc-1165,11.394351,4.841714382171631,7.924227788694166
cc-1169,2.877263,3.0695807933807373,5.206354530444884
cc-1173,10.325533,4.124359130859375,8.644513182625468
cc-1177,6.243156,3.1660685539245605,4.594098339910154
cc-1181,6.114146,3.825531482696533,7.271698746515372
cc-1185,2.807467,1.9082523584365845,5.665410616414701
cc-1189,18.958883,7.124971389770508,11.915866037118144
cc-1193,13.132463,6.429703712463379,12.205939414500376
cc-1197,7.844211,3.49368953704834,0.8811046866450912
cc-1201,3.887265,4.255926609039307,6.738899803818928
cc-1205,2.811013,2.376642942428589,4.031911100068042
cc-1209,14.318428,4.495858192443848,9.99827964836337
cc-1213,11.965172,4.52169132232666,8.45811518684045
cc-1217,0.11554,2.033581018447876,1.5333616149614233
cc-1221,7.61434,4.501461505889893,10.239372530502825
cc-1225,1.637716,2.0789856910705566,0.9537590879218794
cc-1229,1.734993,4.569363117218018,11.195036415461923
cc-1233,2.309171,3.078731060028076,0.9197448551143943
cc-1237,7.177976,4.234196662902832,8.771046128669312
cc-1241,7.884468,4.467491149902344,8.36614070132901
cc-1245,1.210205,0.054380908608436584,2.060990394271131
cc-1249,11.067429,4.769110679626465,6.8229829873190315
cc-1253,5.18742,1.5558186769485474,2.006567621779155
cc-1257,16.377386,4.146637439727783,19.373418551693614
cc-1262,6.068835,4.370798110961914,7.415646979756649
cc-1266,0.256317,1.8531866073608398,1.0239644644365282
cc-1270,5.936181,2.143099784851074,5.015330598998048
cc-1274,1.89386,2.94059419631958,8.436618191706119
cc-1278,3.772143,2.778714179992676,1.807652388320981
cc-1282,0.994952,0.9765342473983765,1.0198827564996302
cc-1286,9.742988,2.6964194774627686,9.896236949940915
cc-1290,3.959439,3.9088902473449707,5.182136396685954
cc-1294,3.74902,3.456108570098877,4.847708459722762
cc-1298,2.409411,3.8109543323516846,3.601699083518971
cc-1303,4.022828,2.9872419834136963,5.656158745091066
cc-1307,2.935962,2.449978828430176,5.3867660212557835
cc-1311,0.415065,3.155907392501831,8.82111507936193
cc-1315,3.415474,4.324479103088379,9.667933419337077
cc-1319,0.918986,3.2341055870056152,7.476600484947663
cc-1323,1.769346,2.465108871459961,2.3883433708103663
cc-1327,0.117928,5.079855918884277,11.866069200287985
cc-1331,5.306826,3.351071834564209,1.8169042596446185
cc-1335,2.576823,3.784669876098633,5.165537451075902
cc-3,15.766266,4.798198699951172,8.840163049734121
cc-7,6.712921,3.872143030166626,7.343264692342321
cc-11,5.959815,4.294356346130371,7.461906336374829
cc-15,10.11578,4.52982234954834,6.71277687302278
cc-19,13.808389,4.253891944885254,8.635261311301832
cc-23,14.13774,4.59370231628418,8.540565687165792
cc-27,4.876825,3.0753555297851562,5.642280938105611
cc-31,6.883902,4.637312889099121,7.760687357355778
cc-35,5.271081,4.3760552406311035,6.341613564627503
cc-39,5.672363,3.2715048789978027,7.466804385899106
cc-43,15.078966,4.98347806930542,9.227381076014531
cc-47,6.525842,4.290013313293457,7.4749678017729035
cc-51,21.282986,6.2452192306518555,13.795084371266078
cc-55,7.088786,5.409212589263916,7.7647690652926755
cc-59,8.239653,4.049839973449707,10.331074902151803
cc-63,9.287227,4.191834926605225,7.019177082152605
cc-67,6.730436,4.297357082366943,7.1051650626899265
cc-71,5.133018,4.362723350524902,6.3511375498136
cc-75,20.96117,7.053699016571045,12.10444094380284
cc-79,5.051789,3.065359592437744,5.519013358411286
cc-83,9.987999,4.715353012084961,10.13896251525513
cc-87,9.431702,4.215508460998535,6.416716990666431
cc-91,10.108675,3.671995162963867,7.084212295280516
cc-95,17.941303,6.5725836753845215,11.85817789827665
cc-99,12.583902,6.073770046234131,9.209149447229718
cc-103,9.770263,4.365291595458984,10.019504529635242
cc-107,13.420313,4.535785675048828,8.104911393367525
cc-111,11.378757,4.934283256530762,7.076048879406719
cc-115,11.514224,4.800168037414551,9.896509063803375
cc-119,11.055022,5.503182411193848,8.70546668781648
cc-123,10.724064,5.23350715637207,8.295118983226981
cc-127,4.693807,4.15750789642334,5.632756952919515
cc-131,14.772387,5.0983781814575195,8.974043070064383
cc-135,13.138439,4.10958194732666,7.884771278637483
cc-139,9.123817,4.308938026428223,7.740823045396206
cc-143,4.981911,3.85945725440979,5.913034231253192
cc-147,6.606867,3.4973998069763184,7.281222731701468
cc-151,6.838405,4.642899036407471,6.71250475916032
cc-155,12.706547,3.21870493888855,7.8706213577895685
cc-159,15.274609,5.361513137817383,10.578154289265374
cc-163,6.309916,4.369720458984375,8.16151107675918
cc-167,6.515009,4.481231212615967,7.551159683261669
cc-171,4.138352,2.7382688522338867,5.246899495951406
cc-175,4.017253,2.750688076019287,5.232749575103493
cc-179,5.742194,3.6101059913635254,6.544338392160114
cc-183,8.624068,4.145087242126465,7.383265430123924
cc-187,4.75259,4.04378604888916,5.620511829108821
cc-191,6.304274,4.660661697387695,6.996047403843514
cc-195,14.018385,5.2661943435668945,8.453217137316171
cc-199,5.0274,4.026702404022217,6.151678088630507
cc-203,5.165867,2.835786819458008,7.030605864375919
cc-207,5.059035,3.401066303253174,6.240931435517346
