id,formula,pbe_pred,opt_pred,pbe_minus_opt
agm003264046,,-1.0482988357543945,-1.2549971342086792,0.20669829845428467
agm002396778,,-0.25891584157943726,-0.05248952656984329,-0.20642631500959396
agm001192055,,-1.3807873725891113,-1.1774922609329224,-0.20329511165618896
agm003187097,,-0.5806876420974731,-0.7833720445632935,0.2026844024658203
agm002139896,,-1.2057464122772217,-1.0038408041000366,-0.20190560817718506
agm002164340,,-1.902345895767212,-1.7006856203079224,-0.20166027545928955
agm003165334,,-0.14355427026748657,0.054794080555438995,-0.19834835082292557
agm002139794,,0.01704813539981842,0.21374565362930298,-0.19669751822948456
agm005113924,,-1.9682745933532715,-1.772870659828186,-0.19540393352508545
agm003128667,,-2.000999927520752,-1.809569001197815,-0.191430926322937
agm001224847,,-0.4630940556526184,-0.27228987216949463,-0.19080418348312378
agm002166209,,-0.838498592376709,-0.6483070254325867,-0.19019156694412231
agm003258541,,0.09215569496154785,-0.09757494181394577,0.18973063677549362
agm002740636,,-0.5568260550498962,-0.3686937093734741,-0.18813234567642212
agm003258388,,-3.0406687259674072,-2.853994607925415,-0.1866741180419922
agm004467156,,0.09068241715431213,0.2771604359149933,-0.18647801876068115
agm003186850,,-1.764091968536377,-1.5776153802871704,-0.18647658824920654
agm002182383,,-0.7467491030693054,-0.5608001351356506,-0.18594896793365479
agm002259013,,-0.7792841792106628,-0.9639369249343872,0.18465274572372437
agm002153282,,-0.36493706703186035,-0.18139111995697021,-0.18354594707489014
agm002911994,,-0.4355958104133606,-0.6186505556106567,0.18305474519729614
agm002156603,,-2.3457891941070557,-2.1630077362060547,-0.18278145790100098
agm002181535,,-0.4113392233848572,-0.22860956192016602,-0.18272966146469116
agm003186896,,-1.3211777210235596,-1.5026239156723022,0.18144619464874268
agm002172436,,-3.1889946460723877,-3.0096020698547363,-0.17939257621765137
agm003407418,,-0.05209466814994812,-0.23098504543304443,0.1788903772830963
agm002657835,,0.1564731001853943,-0.02201535552740097,0.17848845571279526
agm003264042,,-1.0265092849731445,-1.2032480239868164,0.17673873901367188
agm001113390,,-0.4716130495071411,-0.2951124608516693,-0.1765005886554718
agm003193203,,-1.1161513328552246,-0.9417094588279724,-0.1744418740272522
agm002149384,,-2.1718318462371826,-1.9981169700622559,-0.17371487617492676
agm003201843,,-2.751624822616577,-2.5797414779663086,-0.17188334465026855
agm003201841,,-2.2955129146575928,-2.1241142749786377,-0.17139863967895508
agm003899219,,-0.07389425486326218,0.09493609517812729,-0.16883035004138947
agm001651404,,-0.2553807497024536,-0.08729907125234604,-0.16808167845010757
agm003633246,,-0.5561776161193848,-0.38812580704689026,-0.1680518090724945
agm001261732,,-0.20368584990501404,-0.035983406007289886,-0.16770244389772415
agm002024508,,-0.41618892550468445,-0.24886351823806763,-0.16732540726661682
agm002081253,,-0.05406495928764343,0.11306176334619522,-0.16712672263383865
agm001615829,,-0.35619816184043884,-0.18948319554328918,-0.16671496629714966
agm002158906,,-1.8811427354812622,-1.7148407697677612,-0.16630196571350098
agm005113915,,-1.348046064376831,-1.1832042932510376,-0.16484177112579346
agm003187004,,-0.5899706482887268,-0.7539639472961426,0.16399329900741577
