id,sk_gap,alignn_gap,dft_gap
agm1000010708,0.0141429901123046,0.05691984295845032,0.0
agm1000016698,4.047812461853027,0.9548089504241943,2.3809
agm1000006323,3.917191982269287,0.5267306566238403,3.0029
agm1000014218,3.4895496368408203,0.31537893414497375,3.5069
agm1000005584,4.895474910736084,0.8806266784667969,3.7131
agm1000013122,4.244544982910156,0.8736482858657837,3.1172
agm1000006557,1.6336047649383545,0.8905676603317261,1.6321
agm1000000434,1.2746562957763672,0.19782881438732147,0.6418
agm1000002934,2.678230047225952,0.5874035358428955,1.6894
agm1000010826,1.295973300933838,0.818800687789917,0.7092
agm1000019621,1.2993998527526855,0.16795292496681213,0.0
agm1000018037,0.5900149345397949,0.56877601146698,0.5077
agm1000008109,1.405651569366455,1.1161881685256958,1.2387
agm1000006497,1.8558998107910156,0.38299986720085144,1.2783
agm1000009488,1.2962074279785156,0.5248461961746216,1.2446
